FIPS,State,County,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,DIRSALES07,DIRSALES12,PCH_DIRSALES_07_12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKT13,FMRKT18,PCH_FMRKT_13_18,FMRKTPTH13,FMRKTPTH18,PCH_FMRKTPTH_13_18,FMRKT_SNAP18,PCT_FMRKT_SNAP18,FMRKT_WIC18,PCT_FMRKT_WIC18,FMRKT_WICCASH18,PCT_FMRKT_WICCASH18,FMRKT_SFMNP18,PCT_FMRKT_SFMNP18,FMRKT_CREDIT18,PCT_FMRKT_CREDIT18,FMRKT_FRVEG18,PCT_FMRKT_FRVEG18,FMRKT_ANMLPROD18,PCT_FMRKT_ANMLPROD18,FMRKT_BAKED18,PCT_FMRKT_BAKED18,FMRKT_OTHERFOOD18,PCT_FMRKT_OTHERFOOD18,VEG_FARMS07,VEG_FARMS12,PCH_VEG_FARMS_07_12,VEG_ACRES07,VEG_ACRES12,PCH_VEG_ACRES_07_12,VEG_ACRESPTH07,VEG_ACRESPTH12,PCH_VEG_ACRESPTH_07_12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,PCH_FRESHVEG_FARMS_07_12,FRESHVEG_ACRES07,FRESHVEG_ACRES12,PCH_FRESHVEG_ACRES_07_12,FRESHVEG_ACRESPTH07,FRESHVEG_ACRESPTH12,PCH_FRESHVEG_ACRESPTH_07_12,ORCHARD_FARMS07,ORCHARD_FARMS12,PCH_ORCHARD_FARMS_07_12,ORCHARD_ACRES07,ORCHARD_ACRES12,PCH_ORCHARD_ACRES_07_12,ORCHARD_ACRESPTH07,ORCHARD_ACRESPTH12,PCH_ORCHARD_ACRESPTH_07_12,BERRY_FARMS07,BERRY_FARMS12,PCH_BERRY_FARMS_07_12,BERRY_ACRES07,BERRY_ACRES12,PCH_BERRY_ACRES_07_12,BERRY_ACRESPTH07,BERRY_ACRESPTH12,PCH_BERRY_ACRESPTH_07_12,SLHOUSE07,SLHOUSE12,PCH_SLHOUSE_07_12,GHVEG_FARMS07,GHVEG_FARMS12,PCH_GHVEG_FARMS_07_12,GHVEG_SQFT07,GHVEG_SQFT12,PCH_GHVEG_SQFT_07_12,GHVEG_SQFTPTH07,GHVEG_SQFTPTH12,PCH_GHVEG_SQFTPTH_07_12,FOODHUB18,CSA07,CSA12,PCH_CSA_07_12,AGRITRSM_OPS07,AGRITRSM_OPS12,PCH_AGRITRSM_OPS_07_12,AGRITRSM_RCT07,AGRITRSM_RCT12,PCH_AGRITRSM_RCT_07_12,FARM_TO_SCHOOL13,FARM_TO_SCHOOL15
01071,AL,Jackson,79,71,-10.12658228,5.187130663,5.159883721,0.1976522524,0.1416273494,197,166,-15.73604061,3.693773086,3.128297904,-15.30887709,1,1,0,0.01888288744,0.01932889968,2.361991644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,24,-48.93617021,931,423,120.0945626,17.4563591,17.5448515,0.5069350219,44,24,-45.45454545,,,,,,,17,18,5.882352941,110,48,-56.36363636,2.062512891,0.9045680687,-56.14242835,11,11,0,5,27,440,0.09375058594,0.5088195387,442.7374491,1,0,-100,0,1,,0,,,0,,,,7,4,-42.85714286,11,14,27.27272727,82000,92000,12.19512195,0,1
01073,AL,Jefferson,42,59,40.47619048,8.936170213,14.97461929,,0.5892011977,59,61,3.389830508,0.09005392551,0.09274688918,2.990390093,16,17,6.25,0.0242719911,0.02578492276,6.233240604,4,23.52941132,1,5.882352829,0,0,6,35.29411697,8,47.05882263,10,58.82352829,6,35.29411697,8,47.05882263,9,52.94117737,21,14,-33.33333333,43,59,-27.11864407,0.06563252198,0.06537895467,-0.3863440089,21,14,-33.33333333,42,,,0.06410618426,,,10,7,-30,20,14,-30,0.03052675441,0.02128617129,-30.27044081,11,9,-18.18181818,11,16,45.45454545,0.01678971493,0.0243270529,44.89259053,0,0,0,3,0,-100,3000,0,-100,4.579013162,0,-100,,5,0,-100,0,9,,0,19000,,1,1
01075,AL,Lamar,19,14,-26.31578947,4.502369668,3.966005666,,0.4381306426,68,33,-51.47058824,4.563452117,2.315464496,-49.26068168,1,1,0,0.07037297636,0.07223346084,2.643748522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,22.22222222,50,34,47.05882353,3.355479498,3.50827954,4.553746843,18,22,22.22222222,,,,,,,8,8,0,16,22,37.5,1.073753439,1.543642997,43.76140191,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,0,1,,8,10,25,25000,65000,160,0,0
01077,AL,Lauderdale,59,53,-10.16949153,3.47672363,3.615279673,0.4091980608,0.2306661694,184,167,-9.239130435,2.019603324,1.801899007,-10.77955823,1,1,0,0.01078678854,0.01082403399,0.3452876806,1,100,1,100,1,100,1,100,1,100,1,100,1,100,1,100,1,100,29,33,13.79310345,108,96,12.5,1.185419342,1.165299957,-1.697237808,28,33,17.85714286,,93,,,1.003452741,,8,17,112.5,14,25,78.57142857,0.1536654703,0.2697453604,75.54064677,10,13,30,7,22,214.2857143,0.07683273514,0.2373759171,208.9515383,1,1,0,0,1,,0,,,0,,,,11,5,-54.54545455,8,7,-12.5,32000,,,0,1
01079,AL,Lawrence,46,41,-10.86956522,2.873204247,2.643455835,0.06963980363,0.04269521345,101,82,-18.81188119,2.945207477,2.427759356,-17.56915684,1,1,0,0.0297822915,0.03034256771,1.881239414,1,100,1,100,0,0,1,100,1,100,1,100,1,100,1,100,1,100,25,16,-36,79,76,3.947368421,2.303677135,2.338938892,1.530672667,23,16,-30.43478261,,76,,,2.250118427,,25,13,-48,67,42,-37.31343284,1.953751494,1.243486499,-36.35390669,3,2,-33.33333333,,,,,,,2,1,-50,0,0,,0,0,,0,0,,,10,5,-50,3,19,533.3333333,11000,23000,109.0909091,0,0
01081,AL,Lee,31,16,-48.38709677,8.707865169,5.079365079,,,232,234,0.8620689655,1.758454985,1.582160799,-10.02551602,4,4,0,0.02634508163,0.02439902164,-7.386805534,1,25,0,0,1,25,0,0,3,75,2,50,1,25,1,25,2,50,11,9,-18.18181818,17,18,-5.555555556,0.1288523049,0.1149433059,-10.7945287,11,9,-18.18181818,,18,,,0.1217046768,,20,21,5,238,141,-40.75630252,1.803932269,0.9533533019,-47.15138045,7,6,-14.28571429,17,,,0.1288523049,,,0,0,0,3,1,-66.66666667,9520,,,72.15729077,,,,2,3,50,15,8,-46.66666667,133000,214000,60.90225564,1,1
01083,AL,Limestone,50,70,40,3.698224852,5.691056911,0.4167255262,0.4505285046,295,598,102.7118644,3.878363988,6.84829537,76.57691211,1,1,0,0.01124732848,0.01039782073,-7.552973747,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,27,12,-55.55555556,195,81,140.7407407,2.563664331,2.233139795,-12.89266041,26,10,-61.53846154,193,75,-61.13989637,2.537370338,0.858899921,-66.14999757,17,8,-52.94117647,,,,,,,5,6,20,,7,,,0.08016399262,,0,0,0,0,1,,0,,,0,,,,8,3,-62.5,9,2,-77.77777778,59000,,,1,1
01085,AL,Lowndes,19,16,-15.78947368,4.691358025,3.628117914,0.02769411846,0.03668955396,16,28,75,1.336340099,2.580169554,93.07731294,1,1,0,0.09376464784,0.100260675,6.928013325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,-31.57894737,30,60,-50,2.505637685,2.764467379,10.32989311,19,13,-31.57894737,30,,,2.505637685,,,14,5,-64.28571429,670,,,55.95924163,,,1,0,-100,,0,,,0,,0,0,0,0,0,,0,0,,0,0,,,2,0,-100,9,18,100,106000,205000,93.39622642,1,1
01087,AL,Macon,33,34,3.03030303,8.571428571,9.659090909,0.5803571429,0.29572189,78,45,-42.30769231,3.55482636,2.197372919,-38.18620951,1,1,0,0.04993508384,0.05423287675,8.606760025,0,0,0,0,0,0,1,100,0,0,1,100,1,100,0,0,1,100,22,18,-18.18181818,71,73,-2.739726027,3.235803482,3.46696616,7.143903511,22,18,-18.18181818,,,,,,,36,30,-16.66666667,509,598,17.48526523,23.19752074,29.20064456,25.87829921,12,7,-41.66666667,8,3,-62.5,0.3645975754,0.1464915279,-59.82103618,0,0,0,0,2,,0,,,0,,,,3,4,33.33333333,12,28,133.3333333,,382000,,0,0
01089,AL,Madison,71,79,11.26760563,5.98146588,7.647628267,0.7549082373,0.4999797852,283,371,31.09540636,0.8959694041,1.082592152,20.82914291,6,7,16.66666603,0.01730937324,0.01909860037,10.33675289,3,42.8571434,4,57.1428566,0,0,4,57.1428566,5,71.42857361,6,85.7142868,6,85.7142868,6,85.7142868,6,85.7142868,26,32,23.07692308,160,100,60,0.5065551401,0.4668861031,-7.831138969,24,32,33.33333333,156,89,-42.94871795,0.4938912616,0.2597053949,-47.41648313,26,20,-23.07692308,47,64,36.17021277,0.1488005724,0.1867544413,25.50653417,21,13,-38.0952381,26,11,-57.69230769,0.08231521027,0.03209841959,-61.00548187,0,0,0,3,1,-66.66666667,,,,,,,1,6,4,-33.33333333,6,21,250,,,,1,1
01091,AL,Marengo,18,15,-16.66666667,3.243243243,3.006012024,0.3634161114,0.1542971764,60,30,-50,2.793946449,1.467064404,-47.49131987,2,3,50,0.09943322837,0.157348156,58.24504471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,-20,100,84,19.04761905,4.656577416,4.89021468,5.017360262,25,15,-40,,63,,,3.080835249,,17,3,-82.35294118,61,15,-75.40983607,2.840512224,0.7335322021,-74.17605895,0,1,,0,,,0,,,1,1,0,0,0,,0,0,,0,0,,,6,1,-83.33333333,7,15,114.2857143,28000,167000,496.4285714,0,0
01093,AL,Marion,32,20,-37.5,4.066073698,2.797202797,0.06264504463,0.02198614873,44,22,-50,1.426302311,0.7209569064,-49.45272817,2,2,0,0.06616382301,0.06719752401,1.56233561,0,0,0,0,0,0,1,50,0,0,1,50,0,0,1,50,1,50,23,19,-17.39130435,55,38,44.73684211,1.782877889,1.802392266,1.094543667,23,15,-34.7826087,55,33,-40,1.782877889,1.08143536,-39.3432738,14,7,-50,28,22,-21.42857143,0.9076469253,0.7209569064,-20.56857283,5,4,-20,3,1,-66.66666667,0.09724788486,0.03277076847,-66.30181878,1,0,-100,0,0,,0,0,,0,0,,,1,1,0,6,6,0,10000,16000,60,0,0
01095,AL,Marshall,63,52,-17.46031746,3.639514731,3.455149502,0.05961627272,0.05691985606,142,146,2.816901408,1.584732995,1.549433289,-2.227485984,4,3,-25,0.04238635302,0.03121455759,-26.35705757,0,0,0,0,0,0,1,33.33333206,1,33.33333206,2,66.66666412,2,66.66666412,2,66.66666412,2,66.66666412,43,24,-44.18604651,203,55,269.0909091,2.265498577,2.154349026,-4.906184998,43,24,-44.18604651,198,54,-72.72727273,2.20969812,0.573078066,-74.06532318,10,18,80,108,70,-35.18518519,1.205289883,0.7428789744,-38.36511991,6,11,83.33333333,7,9,28.57142857,0.07812064059,0.09551301099,22.26347643,5,3,-40,0,5,,0,2430,,0,25.78851297,,,5,5,0,11,12,9.090909091,125000,89000,-28.8,1,1
01097,AL,Mobile,68,89,30.88235294,7.762557078,12.75071633,0.4328327702,0.6768249468,360,573,59.16666667,0.8873223815,1.38489426,56.07565962,6,5,-16.66666603,0.01448540576,0.01208438724,-16.57543182,0,0,0,0,0,0,1,20,0,0,1,20,0,0,0,0,0,0,39,47,20.51282051,335,333,0.6006006006,0.8257027717,0.8096676737,-1.941993958,38,47,23.68421053,328,,,0.8084492809,,,144,113,-21.52777778,2334,2104,-9.854327335,5.752806773,5.085196375,-11.60495085,27,18,-33.33333333,45,49,8.888888889,0.1109152977,0.118429003,6.774273246,2,2,0,0,0,,0,0,,0,0,,,3,1,-66.66666667,9,5,-44.44444444,110000,,,1,1
01099,AL,Monroe,30,14,-53.33333333,5.940594059,2.916666667,0.3221113882,0.06520077342,62,29,-53.22580645,2.645389768,1.284038078,-51.46128961,2,2,0,0.09020792693,0.09493520856,5.240427971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,-76.92307692,83,30,176.6666667,3.541408883,3.675005535,3.77241532,26,6,-76.92307692,,30,,,1.328315253,,27,23,-14.81481481,413,339,-17.91767554,17.62170926,15.00996236,-14.82118936,9,2,-77.77777778,6,,,0.2560054614,,,0,0,0,0,0,,0,0,,0,0,,,2,1,-50,7,4,-42.85714286,16000,,,0,0
01101,AL,Montgomery,20,28,40,3.225806452,4.64344942,0.09602688753,0.1071825202,40,83,107.5,0.1755248192,0.3619933184,106.2348334,4,3,-25,0.01753055863,0.01328827161,-24.19938278,0,0,0,0,0,0,1,33.33333206,1,33.33333206,1,33.33333206,1,33.33333206,1,33.33333206,1,33.33333206,6,18,200,10,74,-86.48648649,0.0438812048,0.04361365282,-0.6097188664,6,18,200,,74,,,0.3227410309,,28,25,-10.71428571,578,527,-8.823529412,2.536333638,2.298439504,-9.379449555,6,5,-16.66666667,8,6,-25,0.03510496384,0.02616819169,-25.45728915,3,2,-33.33333333,0,0,,0,0,,0,0,,,1,3,200,17,23,35.29411765,129000,235000,82.17054264,1,0
01103,AL,Morgan,68,45,-33.82352941,4.667124228,3.637833468,0.3902902396,0.1866935115,378,204,-46.03174603,3.247506379,1.698414813,-47.7009553,2,3,50,0.01672604494,0.02519124374,50.61088181,1,33.33333206,1,33.33333206,0,0,1,33.33333206,2,66.66666412,2,66.66666412,2,66.66666412,2,66.66666412,2,66.66666412,46,30,-34.7826087,214,108,98.14814815,1.838535357,1.781670441,-3.092946583,46,30,-34.7826087,214,,,1.838535357,,,25,20,-20,133,119,-10.52631579,1.142641133,0.9907419742,-13.29368905,15,7,-53.33333333,19,7,-63.15789474,0.1632344476,0.05827893966,-64.29740137,3,3,0,1,2,100,,,,,,,,6,1,-83.33333333,7,6,-14.28571429,139000,228000,64.02877698,1,1
01105,AL,Perry,15,15,0,3.846153846,3.856041131,0.2336448598,0.06074309047,41,18,-56.09756098,3.805457583,1.768172888,-53.5358666,2,1,-50,0.199900046,0.1094091907,-45.26805115,0,0,1,100,0,0,1,100,0,0,1,100,0,0,0,0,0,0,26,20,-23.07692308,119,80,48.75,11.04510859,11.68958743,5.83497053,25,20,-20,111,80,-27.92792793,10.30258029,7.858546169,-23.72254376,17,12,-29.41176471,204,64,-68.62745098,18.93447188,6.286836935,-66.79687199,0,0,,0,0,,0,0,,0,0,0,0,2,,0,,,0,,,,0,1,,15,26,73.33333333,426000,142000,-66.66666667,0,0
01107,AL,Pickens,21,19,-9.523809524,4.174950298,4.387990762,0.01639030786,0.03617454217,18,40,122.2222222,0.9004952724,2.066649445,129.5014208,2,2,0,0.1036001071,0.1003109664,-3.174843073,0,0,0,0,0,0,2,100,0,0,2,100,0,0,1,50,2,100,21,15,-28.57142857,44,87,-49.42528736,2.201210666,2.273314389,3.27563937,20,14,-30,,,,,,,2,3,50,,7,,,0.3616636528,,3,3,0,,5,,,0.2583311806,,0,0,0,0,0,,0,0,,0,0,,,1,1,0,5,23,360,120000,116000,-3.333333333,0,
01109,AL,Pike,32,12,-62.5,4.513399154,2,0.1533078421,0.02300737003,170,30,-82.35294118,5.352476307,0.9062075215,-83.06937818,1,1,0,0.02966214903,0.02999580093,1.124840617,0,0,0,0,0,0,1,100,0,0,1,100,0,0,0,0,0,0,19,7,-63.15789474,95,8,1087.5,2.991089701,2.869657151,-4.059809696,19,7,-63.15789474,,8,,,0.2416553391,,61,35,-42.62295082,741,593,-19.97300945,23.33049967,17.91270201,-23.22195297,3,2,-33.33333333,1,,,0.03148515475,,,1,0,-100,2,0,-100,,0,,,0,,,6,3,-50,14,12,-14.28571429,106000,196000,84.90566038,0,1
01111,AL,Randolph,29,19,-34.48275862,4.754098361,3.109656301,0.1974781506,0.04125079587,148,46,-68.91891892,6.530756332,2.032879618,-68.87221763,0,2,,0,0.08800879866,,1,50,0,0,0,0,1,50,2,100,2,100,2,100,2,100,2,100,21,23,9.523809524,112,62,80.64516129,4.942193981,4.94961994,0.1502563196,21,21,0,112,,,4.942193981,,,9,5,-44.44444444,23,5,-78.26086957,1.014914835,0.2209651759,-78.22820515,7,5,-28.57142857,3,5,66.66666667,0.1323801959,0.2209651759,66.91709387,0,0,0,3,2,-33.33333333,1855,,,81.85508781,,,,4,0,-100,2,9,350,,53000,,0,1
01113,AL,Russell,6,15,150,1.98019802,5.357142857,,0.08317161076,,24,,,0.4154333489,,1,1,0,0.01691103168,0.01730672643,2.339861631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,160,,75,,,,,5,13,160,,72,,,1.246300047,,17,6,-64.70588235,204,176,-13.7254902,3.994204488,3.046511225,-23.72670866,0,4,,0,9,,0,0.1557875058,,1,0,-100,0,2,,0,,,0,,,,0,1,,9,13,44.44444444,145000,243000,67.5862069,0,1
01115,AL,St. Clair,36,30,-16.66666667,5.797101449,5.555555556,0.4400869979,0.302399136,259,196,-24.32432432,3.264102435,2.301550023,-29.48903812,1,1,0,0.01165433228,0.01127522811,-3.252903461,0,0,0,0,0,0,1,100,1,100,1,100,0,0,0,0,0,0,28,28,0,585,491,19.14460285,7.372586581,6.869422264,-6.824800376,27,28,3.703703704,,487,,,5.718647252,,16,9,-43.75,44,67,52.27272727,0.5545193326,0.7867543448,41.88041761,15,11,-26.66666667,20,50,150,0.2520542421,0.587130108,132.9379991,1,1,0,1,0,-100,,0,,,0,,,2,2,0,9,9,0,73000,20000,-72.60273973,0,0
01117,AL,Shelby,18,33,83.33333333,3.797468354,8.229426434,0.5223269152,1.364121949,51,166,225.4901961,0.2779427874,0.8265697356,197.3884458,8,8,0,0.0391949378,0.03708734363,-5.37721014,1,12.5,1,12.5,0,0,3,37.5,2,25,5,62.5,4,50,5,62.5,5,62.5,17,12,-29.41176471,51,33,54.54545455,0.2779427874,0.2539461236,-8.633670268,17,10,-41.17647059,51,,,0.2779427874,,,19,12,-36.84210526,60,32,-46.66666667,0.3269915146,0.1593387442,-51.27129081,5,8,60,32,18,-43.75,0.1743954744,0.08962804362,-48.60643953,0,0,0,0,1,,0,,,0,,,,3,9,200,1,11,1000,,257000,,1,1
01119,AL,Sumter,15,16,6.666666667,3.480278422,3.738317757,0.1679919364,0.1181373675,30,36,20,2.15424386,2.676380938,24.23760315,1,1,0,0.07464914769,0.07879599929,5.555122375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,-38.70967742,116,76,52.63157895,8.329742927,8.623894134,3.53133596,31,19,-38.70967742,106,67,-36.79245283,7.61166164,4.981042302,-34.56038199,12,2,-83.33333333,25,,,1.795203217,,,0,4,,0,12,,0,0.8921269794,,0,0,0,0,1,,0,,,0,,,,5,1,-80,14,28,100,485000,2171000,347.628866,,0
01121,AL,Talladega,38,31,-18.42105263,6.08,5.973025048,0.3170800451,0.1203812893,90,49,-45.55555556,1.094544305,0.5980642248,-45.35952339,1,1,0,0.01226798166,0.0125269331,2.110790968,1,100,0,0,1,100,1,100,1,100,1,100,0,0,1,100,1,100,14,11,-21.42857143,17,24,-29.16666667,0.2067472576,0.2074916698,0.3600590741,11,6,-45.45454545,11,15,36.36363636,0.1337776372,0.1830808851,36.85462601,21,17,-19.04761905,75,57,-24,0.9121202539,0.6957073635,-23.7263551,8,3,-62.5,11,,,0.1337776372,,,0,0,0,0,2,,0,,,0,,,,4,7,75,5,13,160,108000,84000,-22.22222222,1,1
01123,AL,Tallapoosa,21,18,-14.28571429,5.570291777,5.217391304,0.84643289,0.6717759485,56,71,26.78571429,1.352199739,1.724849987,27.55881669,3,1,-66.66666412,0.07312079519,0.02469318733,-66.229599,0,0,0,0,0,0,1,100,0,0,1,100,1,100,1,100,1,100,10,10,0,15,19,-21.05263158,0.3621963587,0.3644049268,0.6097709108,10,10,0,,19,,,0.4615795739,,13,15,15.38461538,104,183,75.96153846,2.511228087,4.445740106,77.03450074,10,15,50,57,89,56.14035088,1.376346163,2.162135899,57.09244932,1,0,-100,0,3,,0,12600,,0,306.1001385,,,1,7,600,3,4,33.33333333,,,,0,1
01125,AL,Tuscaloosa,54,52,-3.703703704,8.8091354,10.46277666,1.091023672,0.5637060056,277,156,-43.68231047,1.502576621,0.7857239993,-47.70822409,3,2,-33.33333206,0.01491913851,0.009573454969,-35.83104706,1,50,0,0,1,50,2,100,1,50,2,100,2,100,2,100,2,100,46,35,-23.91304348,109,140,-22.14285714,0.5912666124,0.5489994611,-7.148577386,45,32,-28.88888889,105,125,19.04761905,0.5695687551,0.6295865379,10.53740787,10,5,-50,8,13,62.5,0.04339571467,0.06547699994,50.88356175,17,6,-64.70588235,6,4,-33.33333333,0.032546786,0.02014676921,-38.09905159,2,1,-50,1,1,0,,,,,,,,4,3,-25,5,20,300,43000,54000,25.58139535,0,0
01127,AL,Walker,28,19,-32.14285714,4.451510334,3.941908714,0.2625470872,1.519407944,138,503,264.4927536,2.038555285,7.600024175,272.8142294,1,1,0,0.01520496327,0.01569587737,3.228643656,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,1,100,21,13,-38.0952381,456,,,6.736095723,6.889882751,2.283029131,21,11,-47.61904762,456,,,6.736095723,,,5,9,80,3,17,466.6666667,0.04431641923,0.256859664,479.6038317,9,8,-11.11111111,6,9,50,0.08863283847,0.135984528,53.4245437,0,0,0,0,0,,0,0,,0,0,,,3,1,-66.66666667,6,1,-83.33333333,10000,,,1,0
01129,AL,Washington,32,21,-34.375,6.765327696,5.660377358,0.4061078622,0.0631771804,125,20,-84,7.146532502,1.168565586,-83.64849547,1,1,0,0.05918210372,0.06105751544,3.168883085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,-55.55555556,95,46,106.5217391,5.431364702,5.550686532,2.196903301,36,16,-55.55555556,95,46,-51.57894737,5.431364702,2.687700847,-50.51518366,27,7,-74.07407407,70,33,-52.85714286,4.002058201,1.928133216,-51.82145987,8,3,-62.5,17,,,0.9719284203,,,0,0,0,0,0,,0,0,,0,0,,,1,0,-100,8,12,50,61000,14000,-77.04918033,0,
01131,AL,Wilcox,13,15,15.38461538,3.532608696,4.746835443,0.1182499015,,9,34,277.7777778,0.7372214941,2.991641003,305.7994818,3,3,0,0.2690100372,0.2822998166,4.940254211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,53,92,-42.39130435,4.341415465,4.663440387,7.417509899,22,22,0,53,72,35.8490566,4.341415465,6.335239771,45.92567382,20,10,-50,69,75,8.695652174,5.652031455,6.599208095,16.75816293,0,0,,0,0,,0,0,,1,1,0,0,0,,0,0,,0,0,,,1,0,-100,14,18,28.57142857,185000,319000,72.43243243,0,0
01133,AL,Winston,19,17,-10.52631579,3.03514377,3.269230769,0.06566890654,0.100680461,43,58,34.88372093,1.729825408,2.399073461,38.68876302,1,1,0,0.04134623334,0.04226542637,2.223160267,1,100,0,0,0,0,1,100,1,100,1,100,0,0,0,0,1,100,14,11,-21.42857143,31,27,14.81481481,1.247083434,1.282263402,2.820979484,14,9,-35.71428571,31,24,-22.58064516,1.247083434,0.9927200529,-20.39666104,11,7,-36.36363636,32,70,118.75,1.287311932,2.895433488,124.9208926,6,4,-33.33333333,2,11,450,0.08045699574,0.4549966909,465.5153872,0,0,0,0,0,,0,0,,0,0,,,2,3,50,7,4,-42.85714286,2000,,,0,0
02013,AK,Aleutians East,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,1,1
02016,AK,Aleutians West,,,,,,,,,,,,,,0,1,,0,0.1747335345,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,1,1
02020,AK,Anchorage,62,90,45.16129032,22.30215827,30.92783505,2.632905014,3.151337486,836,946,13.15789474,2.998651324,3.167979961,5.646826459,7,10,42.8571434,0.02324384451,0.03430084512,47.56958771,5,50,6,60,5,50,6,60,6,60,8,80,7,70,7,70,7,70,47,64,36.17021277,827,741,11.60593792,2.966369193,2.769470854,-6.637688245,47,64,36.17021277,,,,,,,8,9,12.5,,10,,,0.03348816026,,20,22,10,14,19,35.71428571,0.05021664897,0.0636275045,26.70599452,0,0,0,19,33,73.68421053,103205,114565,11.00721864,370.1863755,383.657108,3.638905539,,6,17,183.3333333,10,19,90,,1192000,,1,
02050,AK,Bethel,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,1,1
02060,AK,Bristol Bay,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,1,1
02068,AK,Denali,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
02070,AK,Dillingham,,,,,,,,,,,,,,1,1,0,0.2008435428,0.200000003,-0.4199984968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,1,1
02090,AK,Fairbanks North Star,38,62,63.15789474,17.9245283,28.57142857,7.971731449,7.975929978,564,729,29.25531915,6.029183815,7.263126432,20.46616349,3,3,0,0.02972416021,0.03031191044,1.977348447,2,66.66666412,3,100,0,0,1,33.33333206,2,66.66666412,3,100,2,66.66666412,2,66.66666412,2,66.66666412,36,45,25,340,261,30.26819923,3.634614357,3.387466374,-6.79984059,36,45,25,340,,,3.634614357,,,1,5,400,,,,,,,13,15,15.38461538,9,11,22.22222222,0.09621038003,0.1095945003,13.91130595,1,0,-100,12,19,58.33333333,37132,58118,56.51728967,396.9426479,579.037561,45.87436348,,11,16,45.45454545,8,8,0,29000,102000,251.7241379,1,1
02100,AK,Haines,,,,,,,,,,,,,,1,1,0,0.3909304142,0.4042037129,3.395309925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,1,
02105,AK,Hoonah-Angoon,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
02110,AK,Juneau,11,18,63.63636364,29.72972973,34.61538462,0.3143585387,0.7009345794,37,87,135.1351351,1.20591878,2.681626237,122.3720438,0,2,,0,0.06228007376,,0,0,0,0,0,0,0,0,2,100,2,100,1,50,2,100,2,100,1,12,1100,,10,,,,,1,12,1100,,,,,,,0,0,,0,0,,0,0,,1,4,300,,3,,,0.09246987023,,0,0,0,1,5,400,,2642,,,81.43513239,,1,1,3,200,4,5,25,,,,1,1
